record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
27ba21a5-a331-44ed-9108-2ae8f61e1a0d,ITY6172,New Hampshire,Specialty,Truck,Chevrolet,Camaro,Silver,2021,2025-03-11 22:26:42,33.840923,-88.88727,CAM-001,/images/capture_0082.jpg,0.82,Rainy,18.6,Daytime,Flooded,Light,41,Northbound,Parking Violation,,Tuesday,22,11,3,2025
8f69b645-f6f9-49b7-83b3-031f3a68f391,9521FFE,New Hampshire,Dealer,SUV,Honda,Pilot,Orange,2012,2025-03-19 13:13:28,38.346168,-113.416376,CAM-012,/images/capture_0083.jpg,0.97,Rainy,27.7,Dusk,Flooded,Standstill,80,Northeast,Parking Violation,,Wednesday,13,12,3,2025
0ee2e998-1a06-4992-9b26-bd0446db38d6,SDB0296,Oklahoma,Commercial,Motorcycle,Volkswagen,Atlas,White,2018,2025-02-26 01:51:44,37.023276,-124.710164,CAM-026,/images/capture_0084.jpg,0.91,Clear,-3.7,Daytime,Wet,Light,96,Southbound,Entry,,Wednesday,1,9,2,2025
30b2e6c7-166e-4e02-81a5-106e91bce543,CA2439I,Alaska,Standard,Truck,Jeep,Cherokee,Green,2019,2025-03-05 19:39:44,29.282911,-100.48052,CAM-019,/images/capture_0085.jpg,0.92,Partly Cloudy,15.9,Dawn,Wet,Moderate,50,Northbound,Regular Scan,,Wednesday,19,10,3,2025
072ca3e2-ea34-489b-8bb1-bc402548d652,CB4561Z,Mississippi,Standard,Bus,Mercedes-Benz,E-Class,Brown,2016,2025-02-24 13:19:30,48.575199,-97.2643,CAM-014,/images/capture_0086.jpg,0.84,Partly Cloudy,-4.4,Low Visibility,Dry,Light,104,Southbound,Red Light,Fall citizen about reveal.,Monday,13,9,2,2025
0209b09c-64e1-44b5-9f31-6a38fe07f590,9025KPQ,Florida,Temporary,Motorcycle,Kia,Optima,White,2023,2025-03-06 01:54:51,32.95723,-112.585391,CAM-006,/images/capture_0087.jpg,0.81,Snowy,19.6,Daytime,Snowy,Moderate,119,Southeast,Regular Scan,,Thursday,1,10,3,2025
c9ab959b-d44d-4ef4-ad1b-375239ccb461,3925LOB,Oregon,Specialty,Truck,Mercedes-Benz,C-Class,Blue,2013,2025-03-22 02:47:01,48.339427,-89.984387,CAM-012,/images/capture_0088.jpg,0.88,Foggy,-1.0,Daytime,Snowy,Light,99,Southwest,Regular Scan,,Saturday,2,12,3,2025
fd97dd26-b528-46c3-9f4b-16b883ffe895,0762CGO,Florida,Commercial,Truck,Volkswagen,Golf,Red,2014,2025-03-19 18:31:29,36.176385,-119.517176,CAM-015,/images/capture_0089.jpg,0.96,Cloudy,-6.4,Dusk,Construction,Moderate,68,Westbound,Stop Sign,,Wednesday,18,12,3,2025
1ddec16a-b37a-4e37-8579-4cb8f873e5ee,ALP2277,Maryland,Standard,Truck,BMW,X1,Green,2010,2025-03-12 09:43:13,44.962081,-67.922538,CAM-028,/images/capture_0090.jpg,0.75,Foggy,27.3,Nighttime,Snowy,Heavy,77,Northbound,Parking Violation,Will seven medical blood personal.,Wednesday,9,11,3,2025
81f709bb-a902-47e4-bbc7-97ca1d55e4ab,BG2758G,West Virginia,Standard,Car,Hyundai,Palisade,Green,2016,2025-02-26 16:38:32,26.476722,-116.434141,CAM-003,/images/capture_0091.jpg,0.92,Cloudy,13.1,Daytime,Construction,Moderate,9,Southbound,Entry,,Wednesday,16,9,2,2025
0f16c732-5208-4753-80f8-cef4e6b448e5,CF1210Z,Alabama,Vanity,Van,Ram,2500,Black,2014,2025-03-14 04:05:22,41.518175,-122.143429,CAM-019,/images/capture_0092.jpg,0.86,Foggy,16.9,Nighttime,Wet,Light,95,Northeast,Stop Sign,Participant check several much single morning a.,Friday,4,11,3,2025
1097af8e-d663-4144-b73f-3f515a0269d7,PV9443M,New York,Dealer,Truck,Dodge,Charger,Silver,2016,2025-02-22 11:28:34,25.900984,-116.095028,CAM-015,/images/capture_0093.jpg,0.74,Partly Cloudy,23.0,Daytime,Dry,Standstill,4,Southbound,Red Light,,Saturday,11,8,2,2025
8f3428f9-fd2c-4cf3-8c6f-1ea28e871f29,NM0043I,Texas,Temporary,Car,Ram,ProMaster,Red,2018,2025-02-26 22:49:33,41.483859,-116.044544,CAM-029,/images/capture_0094.jpg,0.94,Partly Cloudy,23.1,Dusk,Snowy,Heavy,74,Southbound,Red Light,,Wednesday,22,9,2,2025
d87d1cb6-b893-449a-a81a-2c162771e475,CZV5996,Minnesota,Vanity,Van,Jeep,Grand Cherokee,White,2016,2025-02-23 19:25:02,26.380562,-112.772508,CAM-013,/images/capture_0095.jpg,0.78,Clear,21.6,Daytime,Snowy,Heavy,81,Southeast,Stop Sign,,Sunday,19,8,2,2025
2887e62c-c2ee-41fe-a1b8-6484e314232b,OT1542S,Michigan,Specialty,Van,Chevrolet,Traverse,Green,2017,2025-03-13 05:38:40,45.471169,-118.033326,CAM-001,/images/capture_0096.jpg,0.95,Cloudy,-6.3,Dawn,Construction,Moderate,56,Northbound,Parking Violation,,Thursday,5,11,3,2025
d4a384f9-f703-41ec-80fd-b8f138b58506,QM0336F,Iowa,Commercial,Truck,Honda,Odyssey,White,2017,2025-03-15 20:53:14,30.731611,-84.479629,CAM-023,/images/capture_0097.jpg,0.92,Partly Cloudy,-3.1,Dawn,Dry,Moderate,112,Northeast,Entry,Major born guy world southern dream.,Saturday,20,11,3,2025
5dfce2cd-9f3a-4414-a92b-1a7ed190fdd5,KM6470C,Nebraska,Dealer,Motorcycle,Audi,A3,Gray,2015,2025-03-23 22:30:15,46.995662,-83.676282,CAM-020,/images/capture_0098.jpg,0.95,Foggy,16.4,Dusk,Flooded,Congested,111,Southbound,Parking Violation,There water beat magazine attorney.,Sunday,22,12,3,2025
be7996ec-a523-455f-ab35-73d775f3c0d1,GD7880R,Nevada,Dealer,Van,Chevrolet,Equinox,Orange,2012,2025-03-19 12:09:57,30.014492,-97.839659,CAM-008,/images/capture_0099.jpg,0.72,Cloudy,-0.6,Low Visibility,Wet,Heavy,57,Northbound,Speeding,,Wednesday,12,12,3,2025
0c439225-a4c8-4bd7-a659-524dfc7dd031,KE3767G,Utah,Specialty,Car,Audi,Q3,Red,2021,2025-03-02 04:34:44,43.361114,-97.473384,CAM-005,/images/capture_0100.jpg,0.82,Clear,20.4,Dawn,Wet,Standstill,79,Northbound,Stop Sign,,Sunday,4,9,3,2025
829dfb2c-5d21-42b6-84a6-08b6d4f566a8,OY4619T,Wisconsin,Commercial,Van,Chevrolet,Equinox,Red,2014,2025-03-11 03:48:55,33.521523,-86.049214,CAM-001,/images/capture_0101.jpg,0.75,Snowy,33.0,Dusk,Construction,Congested,57,Northeast,Red Light,,Tuesday,3,11,3,2025
d7a5fbda-9a99-4c63-9dd0-55e8654669fb,SIA4281,Montana,Standard,Motorcycle,Honda,Civic,Orange,2010,2025-02-28 16:21:30,44.884614,-121.843296,CAM-003,/images/capture_0102.jpg,0.87,Partly Cloudy,34.9,Dawn,Wet,Standstill,68,Eastbound,Parking Violation,,Friday,16,9,2,2025
f6feda38-e147-4747-adac-5f3afc826968,QEY2744,Wisconsin,Standard,SUV,Honda,Pilot,Brown,2011,2025-03-22 03:16:10,31.18521,-89.255598,CAM-005,/images/capture_0103.jpg,0.94,Rainy,13.1,Nighttime,Snowy,Heavy,6,Northbound,Speeding,,Saturday,3,12,3,2025
8c7d4972-1ab0-4e4e-b815-7929622d6185,GO3958C,Wyoming,Commercial,Car,Hyundai,Palisade,Brown,2014,2025-03-19 18:50:25,32.561771,-80.984757,CAM-014,/images/capture_0104.jpg,0.76,Partly Cloudy,36.3,Nighttime,Snowy,Moderate,111,Eastbound,Regular Scan,,Wednesday,18,12,3,2025
da1db735-4417-462a-b711-43ef91809b69,UW3720X,Vermont,Specialty,Van,Audi,A6,Gray,2021,2025-03-06 13:31:48,42.013073,-119.735041,CAM-029,/images/capture_0105.jpg,0.74,Clear,27.5,Low Visibility,Snowy,Light,112,Southeast,Parking Violation,,Thursday,13,10,3,2025
ccc5fe29-73a3-4382-aa7f-16877bd9801d,VP6844K,Ohio,Specialty,Car,Ford,Edge,Black,2018,2025-03-17 22:26:48,34.47328,-118.350135,CAM-023,/images/capture_0106.jpg,0.85,Cloudy,16.5,Dusk,Flooded,Standstill,18,Southeast,Parking Violation,,Monday,22,12,3,2025
0143eb07-4383-4201-bd1b-246e5d49ff5b,7398ZGJ,Maryland,Temporary,Van,GMC,Yukon,Blue,2020,2025-03-22 15:07:55,30.325092,-101.240919,CAM-025,/images/capture_0107.jpg,0.85,Sunny,35.8,Nighttime,Construction,Moderate,29,Southbound,Regular Scan,,Saturday,15,12,3,2025
7a5fecb0-c9a3-4535-819a-d6f9d44a5775,BT7836U,Massachusetts,Dealer,Bus,Chevrolet,Camaro,Orange,2014,2025-03-02 01:29:49,28.393986,-117.359354,CAM-012,/images/capture_0108.jpg,0.81,Foggy,3.1,Dusk,Icy,Congested,81,Southeast,Parking Violation,,Sunday,1,9,3,2025
02c135b1-50e0-45d8-91d4-dd5240a9f437,MAN5884,Pennsylvania,Vanity,Car,Hyundai,Kona,Yellow,2013,2025-02-26 20:56:22,27.452216,-114.338288,CAM-015,/images/capture_0109.jpg,0.87,Foggy,6.4,Low Visibility,Dry,Light,38,Northbound,Parking Violation,,Wednesday,20,9,2,2025
bd92778e-7690-4e2d-8b88-c9157c5c3819,9018ZBU,Alaska,Commercial,Motorcycle,Audi,Q5,Gray,2021,2025-03-11 00:05:51,27.269797,-117.863549,CAM-028,/images/capture_0110.jpg,0.81,Sunny,-5.1,Daytime,Flooded,Light,102,Southbound,Speeding,,Tuesday,0,11,3,2025
c8914c07-b870-4068-917a-5e68df7b5556,IS6888M,Oregon,Dealer,Bus,Volkswagen,Taos,Green,2019,2025-03-20 02:04:56,39.396525,-82.421429,CAM-021,/images/capture_0111.jpg,0.95,Rainy,3.3,Daytime,Dry,Standstill,99,Northbound,Entry,,Thursday,2,12,3,2025
0921d073-31e2-4841-9028-fc9152c418fb,QX4562V,Arizona,Dealer,Truck,Volkswagen,Atlas,Red,2019,2025-03-07 07:19:54,37.629074,-98.657031,CAM-017,/images/capture_0112.jpg,0.95,Partly Cloudy,36.3,Daytime,Flooded,Standstill,80,Westbound,Red Light,,Friday,7,10,3,2025
54b46103-eacc-4117-a708-8ec732717199,ZT4068O,Florida,Specialty,Car,Volkswagen,Passat,Silver,2011,2025-03-16 10:52:44,42.310041,-82.343038,CAM-019,/images/capture_0113.jpg,0.97,Rainy,11.3,Dusk,Snowy,Congested,34,Northeast,Red Light,She campaign little near enter their institution.,Sunday,10,11,3,2025
8ee2a288-dbbe-426c-8c5a-68c0fc4a52b0,SXB7231,Georgia,Dealer,Truck,Chevrolet,Tahoe,Red,2010,2025-02-22 16:45:21,43.896954,-85.958657,CAM-018,/images/capture_0114.jpg,0.84,Snowy,28.0,Daytime,Flooded,Light,45,Eastbound,Stop Sign,Up sense ready require human.,Saturday,16,8,2,2025
1054c5cc-ab08-4365-bed1-2e5ca2d53aae,4611PJR,Michigan,Dealer,SUV,Audi,Q3,Brown,2022,2025-03-03 02:55:40,38.06507,-70.393691,CAM-027,/images/capture_0115.jpg,0.93,Snowy,-2.0,Daytime,Construction,Moderate,54,Southbound,Stop Sign,Just military building different full open.,Monday,2,10,3,2025
228fc6a7-8c2f-4216-891c-53c954d13174,XD4220Z,Oregon,Dealer,Truck,Hyundai,Sonata,Black,2016,2025-02-24 10:49:21,39.554956,-80.162833,CAM-028,/images/capture_0116.jpg,0.97,Sunny,39.7,Dusk,Flooded,Congested,65,Westbound,Parking Violation,,Monday,10,9,2,2025
8db36ab4-d975-49a1-a81a-5ba42d647303,XR1435U,South Dakota,Standard,Car,Dodge,Durango,Orange,2012,2025-03-20 10:36:08,29.766853,-69.988258,CAM-006,/images/capture_0117.jpg,0.81,Partly Cloudy,39.1,Dawn,Snowy,Heavy,37,Northeast,Red Light,,Thursday,10,12,3,2025
fc3a9819-de85-4f21-b28d-08c3066cea64,RL3981M,Rhode Island,Specialty,Truck,Mercedes-Benz,E-Class,Green,2012,2025-03-19 02:47:03,39.239625,-113.320871,CAM-013,/images/capture_0118.jpg,0.91,Partly Cloudy,-4.8,Dawn,Icy,Congested,33,Northwest,Regular Scan,,Wednesday,2,12,3,2025
6a64331d-f411-48d2-9ec9-3e064f51aada,3260VKA,Rhode Island,Dealer,Car,BMW,X3,Silver,2017,2025-03-06 06:02:07,40.140966,-88.244533,CAM-001,/images/capture_0119.jpg,0.98,Snowy,-0.9,Dusk,Wet,Heavy,52,Northeast,Exit,,Thursday,6,10,3,2025
89e89068-9bcf-4927-8c0b-0ce95940bbdd,7997VXU,Oregon,Specialty,Car,Mercedes-Benz,A-Class,Red,2023,2025-02-25 11:50:26,29.751764,-81.948825,CAM-010,/images/capture_0120.jpg,0.73,Rainy,0.9,Nighttime,Flooded,Heavy,60,Northeast,Exit,,Tuesday,11,9,2,2025
2b2a49bb-8ba0-4f4a-98ee-1b804b9b62a3,PJQ6676,Montana,Temporary,Bus,Mazda,Mazda6,Red,2012,2025-03-23 13:59:51,30.202774,-122.815642,CAM-003,/images/capture_0121.jpg,0.85,Sunny,-8.5,Dawn,Icy,Heavy,73,Eastbound,Speeding,,Sunday,13,12,3,2025
be9f8151-c982-447b-823a-25b624a2d9b7,QXQ3457,Missouri,Dealer,Motorcycle,Kia,Telluride,Black,2022,2025-02-24 18:47:03,34.719868,-91.258853,CAM-018,/images/capture_0122.jpg,0.82,Cloudy,16.4,Low Visibility,Construction,Heavy,103,Northbound,Regular Scan,,Monday,18,9,2,2025
dc091dfa-850b-4d0a-aaf0-6c37a1ca624c,XIK2783,Indiana,Dealer,Truck,Kia,Optima,Green,2022,2025-03-05 16:55:43,32.752484,-99.544535,CAM-028,/images/capture_0123.jpg,0.81,Cloudy,7.1,Low Visibility,Flooded,Standstill,37,Westbound,Speeding,Open according remain arrive attack.,Wednesday,16,10,3,2025
8305bce1-0262-479d-9bde-181aceb624cd,9828MUT,Montana,Specialty,Truck,Toyota,Highlander,Gray,2013,2025-03-04 03:00:30,30.417223,-105.098522,CAM-001,/images/capture_0124.jpg,0.79,Partly Cloudy,11.7,Dawn,Dry,Moderate,3,Northwest,Entry,,Tuesday,3,10,3,2025
6cd5a3bc-63b4-470b-8123-fae9c0d95719,UM0726V,California,Temporary,Motorcycle,Chevrolet,Tahoe,Black,2016,2025-03-20 18:44:09,46.177187,-93.367241,CAM-025,/images/capture_0125.jpg,0.79,Sunny,16.8,Daytime,Snowy,Light,117,Westbound,Entry,,Thursday,18,12,3,2025
2a85358a-06c2-451b-afac-156ce02d93db,ZU3705O,Ohio,Standard,Van,BMW,X3,Green,2022,2025-03-02 09:38:14,45.515525,-86.040104,CAM-029,/images/capture_0126.jpg,0.93,Cloudy,28.8,Dusk,Snowy,Heavy,97,Southbound,Red Light,,Sunday,9,9,3,2025
e6c55af6-c782-4a92-b3b5-5fd7afbcc7a3,RR5891H,Missouri,Standard,Truck,Ram,ProMaster City,Silver,2012,2025-03-01 11:40:07,42.36066,-98.134748,CAM-019,/images/capture_0127.jpg,0.78,Partly Cloudy,18.9,Dawn,Wet,Heavy,29,Southeast,Stop Sign,,Saturday,11,9,3,2025
22b66525-1a1b-4dd7-a907-38c23c9a1775,AW5920O,Illinois,Standard,Van,Dodge,Journey,Red,2020,2025-03-02 11:50:45,47.949054,-73.264522,CAM-012,/images/capture_0128.jpg,0.9,Snowy,20.5,Nighttime,Flooded,Standstill,104,Northbound,Speeding,Teacher audience draw.,Sunday,11,9,3,2025
8ec3d871-f534-46c4-8037-7e5e98fd128f,3419HMC,New Mexico,Standard,Bus,Kia,Sportage,Red,2016,2025-02-26 16:36:59,47.03513,-77.135706,CAM-030,/images/capture_0129.jpg,0.83,Clear,39.3,Low Visibility,Snowy,Standstill,98,Southwest,Exit,,Wednesday,16,9,2,2025
3598df4e-dda6-46af-998e-1a87df6dc76a,1467YKT,Connecticut,Standard,Van,Audi,A4,Yellow,2016,2025-03-22 15:45:48,39.685004,-79.177723,CAM-005,/images/capture_0130.jpg,0.83,Clear,31.7,Dusk,Wet,Heavy,54,Southbound,Exit,,Saturday,15,12,3,2025
5a78e402-cb56-4592-bd53-177ff3214c7b,XRV6926,Michigan,Specialty,SUV,BMW,5 Series,Orange,2019,2025-03-13 17:18:00,37.117275,-118.885855,CAM-003,/images/capture_0131.jpg,0.99,Sunny,-6.0,Dusk,Icy,Heavy,92,Southwest,Regular Scan,,Thursday,17,11,3,2025
9a1a6a0f-838d-4658-ba74-ee33126303a9,LYW0659,Oregon,Dealer,Motorcycle,Subaru,Outback,Blue,2013,2025-03-09 07:05:41,43.20156,-79.902756,CAM-026,/images/capture_0132.jpg,0.91,Sunny,37.3,Daytime,Construction,Heavy,109,Southbound,Regular Scan,,Sunday,7,10,3,2025
f7cabc1a-4d2d-4687-a982-e92c9d66f1f2,BH9980G,New Hampshire,Dealer,Motorcycle,Ford,Explorer,White,2013,2025-03-04 15:39:42,32.858586,-108.359346,CAM-015,/images/capture_0133.jpg,0.88,Rainy,6.8,Nighttime,Wet,Moderate,54,Westbound,Speeding,,Tuesday,15,10,3,2025
bb9a2910-2e81-4add-ad2d-bfcdde81e310,6903ZUF,South Dakota,Vanity,Van,BMW,X5,Gray,2023,2025-03-14 14:07:35,34.344176,-119.072938,CAM-012,/images/capture_0134.jpg,0.76,Snowy,-9.4,Low Visibility,Construction,Standstill,38,Southeast,Exit,Democrat car very number line six space.,Friday,14,11,3,2025
a103fb1f-81f0-49e8-a7c3-9cbcbcf1e6b5,2283DXA,Maryland,Commercial,SUV,BMW,X5,Gray,2015,2025-02-25 12:23:01,36.081115,-108.217424,CAM-011,/images/capture_0135.jpg,0.77,Snowy,31.1,Daytime,Flooded,Light,104,Northbound,Stop Sign,Behind probably great in tell.,Tuesday,12,9,2,2025
dfe34910-ddf1-4109-b830-07f424636c20,ZOU1813,Colorado,Standard,Motorcycle,Subaru,Crosstrek,Black,2011,2025-03-08 13:46:01,37.016404,-78.399617,CAM-017,/images/capture_0136.jpg,0.83,Clear,26.9,Dawn,Construction,Light,2,Southbound,Parking Violation,,Saturday,13,10,3,2025
55dea899-401e-4a53-accf-576a7238deba,PAG1410,Hawaii,Vanity,Van,Lexus,ES,Blue,2013,2025-03-18 05:41:16,34.77274,-84.700539,CAM-011,/images/capture_0137.jpg,0.7,Clear,20.9,Dawn,Flooded,Standstill,8,Northwest,Stop Sign,,Tuesday,5,12,3,2025
a0967112-9970-4506-b8c4-4090d04958dd,UN1590Z,Connecticut,Vanity,Van,Nissan,Murano,Gray,2014,2025-03-06 19:38:28,38.261196,-88.104445,CAM-004,/images/capture_0138.jpg,0.89,Cloudy,35.8,Dusk,Flooded,Light,55,Southwest,Stop Sign,,Thursday,19,10,3,2025
5cda3dad-665a-47d0-a267-3f928f58b13c,5490MKR,Utah,Vanity,Car,Toyota,Highlander,White,2012,2025-03-20 15:03:08,45.736381,-116.703938,CAM-015,/images/capture_0139.jpg,0.81,Partly Cloudy,38.3,Daytime,Snowy,Standstill,27,Southbound,Speeding,,Thursday,15,12,3,2025
50f1773b-232b-46b8-ad9c-bfe48e7b4adb,SL8311T,Oklahoma,Specialty,SUV,Dodge,Charger,Orange,2016,2025-03-18 07:56:52,46.403773,-105.107818,CAM-016,/images/capture_0140.jpg,0.84,Clear,26.0,Nighttime,Snowy,Light,120,Southbound,Exit,,Tuesday,7,12,3,2025
da8fde5d-60a0-4619-a435-97edb53e7043,5735HNL,Idaho,Temporary,Car,Jeep,Cherokee,Red,2011,2025-02-28 06:40:47,25.256127,-124.484213,CAM-015,/images/capture_0141.jpg,0.74,Cloudy,21.5,Nighttime,Dry,Standstill,17,Southwest,Regular Scan,,Friday,6,9,2,2025
fb90defd-6f3c-47d1-b059-2b5667881332,1685WLX,Arizona,Dealer,Truck,Subaru,Impreza,Orange,2021,2025-03-03 19:32:34,29.435891,-85.769514,CAM-010,/images/capture_0142.jpg,0.75,Sunny,-1.7,Low Visibility,Construction,Standstill,78,Southbound,Parking Violation,,Monday,19,10,3,2025
fa1a1442-00b6-405b-aca8-5b8d6479d940,IL4046L,Vermont,Dealer,Car,Toyota,Rav4,Yellow,2021,2025-03-10 21:10:54,44.688373,-67.062953,CAM-023,/images/capture_0143.jpg,0.74,Clear,-4.7,Dusk,Icy,Congested,40,Westbound,Red Light,,Monday,21,11,3,2025
3a3936f2-e729-450d-955d-d20a340a28a0,RMC0473,Rhode Island,Standard,Van,BMW,X1,Orange,2019,2025-03-18 00:34:20,48.934315,-116.142443,CAM-003,/images/capture_0144.jpg,0.96,Partly Cloudy,13.4,Low Visibility,Construction,Heavy,61,Eastbound,Exit,,Tuesday,0,12,3,2025
9d97f94e-d56d-45b2-9ae9-d066ca742a2a,OPO3136,New York,Vanity,Car,Hyundai,Elantra,Green,2020,2025-03-12 14:35:39,25.705557,-108.083935,CAM-022,/images/capture_0145.jpg,0.74,Sunny,-7.7,Dawn,Icy,Heavy,27,Southbound,Stop Sign,,Wednesday,14,11,3,2025
fc4e6be0-c079-4b6d-86d9-89b1b1566593,WS9635G,Alaska,Commercial,Bus,Ford,Explorer,Orange,2012,2025-03-23 16:54:29,27.561899,-117.400363,CAM-024,/images/capture_0146.jpg,0.79,Cloudy,5.8,Low Visibility,Dry,Standstill,97,Northeast,Exit,,Sunday,16,12,3,2025
69d6666c-b579-4773-a414-d15aa519c7f6,RFC8375,Idaho,Specialty,Truck,BMW,X1,Blue,2013,2025-03-16 04:03:02,43.687192,-75.440508,CAM-005,/images/capture_0147.jpg,0.74,Clear,18.0,Daytime,Construction,Moderate,63,Northbound,Exit,,Sunday,4,11,3,2025
c18f0a37-7cd5-4d24-bd96-166cef4f2578,VZ8660V,Illinois,Specialty,Bus,Toyota,Highlander,Brown,2017,2025-03-22 12:46:41,27.688351,-90.107328,CAM-016,/images/capture_0148.jpg,0.76,Cloudy,11.3,Dusk,Construction,Heavy,64,Eastbound,Regular Scan,,Saturday,12,12,3,2025
102264f5-6ce9-4218-af92-15edc5efbaa3,2173IAW,California,Dealer,Truck,Mazda,MX-5,Green,2012,2025-03-12 14:47:33,28.069768,-83.663084,CAM-010,/images/capture_0149.jpg,0.82,Sunny,11.1,Dusk,Icy,Heavy,84,Northeast,Entry,,Wednesday,14,11,3,2025
16ccef2d-8cc2-49a2-a8f0-c42828ca2a20,6079CNJ,Missouri,Dealer,Car,Dodge,Challenger,Yellow,2020,2025-02-28 00:45:29,39.33272,-103.363095,CAM-013,/images/capture_0150.jpg,0.74,Clear,0.4,Dusk,Flooded,Heavy,26,Southwest,Red Light,,Friday,0,9,2,2025
0c1a2198-726f-496b-9656-a88875e89abd,IJ7750B,Maine,Specialty,Motorcycle,Toyota,Highlander,Brown,2014,2025-02-27 15:23:12,47.183836,-67.907096,CAM-020,/images/capture_0151.jpg,0.95,Cloudy,31.2,Nighttime,Wet,Congested,111,Northbound,Entry,,Thursday,15,9,2,2025
a6db1d9c-0bbb-4504-8fab-617cfd711ff8,EQR2644,Indiana,Temporary,Motorcycle,Dodge,Journey,Black,2022,2025-02-28 16:45:52,30.86526,-82.427122,CAM-006,/images/capture_0152.jpg,0.8,Clear,8.7,Dawn,Wet,Congested,15,Eastbound,Regular Scan,,Friday,16,9,2,2025
2fd7e8ac-e60e-4f3d-bee9-bde289350aeb,FN3165Q,Iowa,Vanity,Van,Audi,A3,Blue,2015,2025-03-06 02:06:29,34.054987,-75.460882,CAM-026,/images/capture_0153.jpg,0.9,Sunny,21.4,Daytime,Dry,Moderate,45,Southbound,Speeding,,Thursday,2,10,3,2025
abf9c230-7727-415f-960d-d470e34a3ddd,3290FYT,Maine,Commercial,Motorcycle,Dodge,Journey,Blue,2010,2025-03-04 16:46:36,36.334552,-121.104963,CAM-003,/images/capture_0154.jpg,0.91,Rainy,22.8,Low Visibility,Construction,Moderate,74,Northeast,Exit,Pull worker better.,Tuesday,16,10,3,2025
995e1b30-9cdf-4653-9f7f-e5e676191a2f,HD4415H,Texas,Standard,Bus,Chevrolet,Camaro,Blue,2020,2025-03-15 13:57:52,41.868126,-81.215389,CAM-004,/images/capture_0155.jpg,0.78,Partly Cloudy,27.2,Dawn,Snowy,Standstill,120,Southbound,Red Light,,Saturday,13,11,3,2025
39459862-c710-4663-a6cf-dc453e367b2a,5633TLL,North Dakota,Temporary,Van,Honda,Accord,Blue,2011,2025-03-10 02:03:21,31.333292,-86.345773,CAM-018,/images/capture_0156.jpg,0.75,Rainy,16.9,Nighttime,Dry,Heavy,63,Southbound,Stop Sign,Rock song body court movie cell.,Monday,2,11,3,2025
373b422e-7e4c-425c-98af-16012800f27f,WOO7410,California,Standard,SUV,Toyota,Corolla,Yellow,2018,2025-03-09 02:19:53,31.80758,-77.483633,CAM-022,/images/capture_0157.jpg,0.9,Snowy,-9.0,Nighttime,Icy,Moderate,46,Eastbound,Entry,,Sunday,2,10,3,2025
2f6ff7f9-a7d6-448f-b84c-e0d225e51f95,EY4634D,New Jersey,Dealer,Bus,Kia,Sportage,Silver,2014,2025-02-27 22:30:38,48.496042,-112.337528,CAM-026,/images/capture_0158.jpg,0.96,Partly Cloudy,26.1,Dawn,Construction,Light,57,Southwest,Parking Violation,Everything economic type kitchen.,Thursday,22,9,2,2025
b47a8308-3f3b-4fbd-a92b-b76a00ee486c,LKC8727,Arkansas,Vanity,Bus,Audi,A6,Yellow,2018,2025-03-01 07:36:35,27.872823,-85.649917,CAM-027,/images/capture_0159.jpg,0.89,Sunny,38.1,Daytime,Flooded,Congested,90,Northeast,Entry,,Saturday,7,9,3,2025
f18fe130-7e06-4c45-b671-43456e9a01b4,NCN9378,Mississippi,Commercial,SUV,Ram,ProMaster City,Yellow,2011,2025-03-19 12:06:50,42.394663,-89.824038,CAM-021,/images/capture_0160.jpg,0.99,Partly Cloudy,-9.4,Nighttime,Snowy,Standstill,117,Northwest,Speeding,Better present music address behavior send door.,Wednesday,12,12,3,2025
f0498264-f655-4432-8137-7f0540a5fa63,GDF6761,North Dakota,Specialty,Van,Ram,2500,Gray,2022,2025-03-10 22:54:43,34.972262,-117.436003,CAM-018,/images/capture_0161.jpg,0.86,Rainy,31.8,Dusk,Construction,Congested,20,Eastbound,Stop Sign,Magazine degree husband around her world.,Monday,22,11,3,2025
20cf0ef4-76e9-417d-b474-4cdd6c924a30,4774YOQ,Alabama,Dealer,Truck,BMW,X5,Brown,2020,2025-03-14 01:21:17,25.073779,-84.020926,CAM-005,/images/capture_0162.jpg,0.85,Snowy,5.9,Dusk,Dry,Light,76,Southwest,Speeding,,Friday,1,11,3,2025
04c6d889-d84d-47d6-8d82-e226e89b8494,3934MQU,Hawaii,Standard,Motorcycle,Nissan,Altima,Silver,2019,2025-02-23 23:23:03,39.905394,-95.703074,CAM-009,/images/capture_0163.jpg,1.0,Cloudy,-3.7,Dawn,Flooded,Heavy,116,Southbound,Parking Violation,,Sunday,23,8,2,2025
6e6998a2-6626-49c5-99a5-280687124345,0534BVB,Massachusetts,Specialty,Truck,Chevrolet,Tahoe,Green,2017,2025-03-19 14:02:48,30.128842,-123.991776,CAM-003,/images/capture_0164.jpg,0.99,Clear,9.7,Dusk,Snowy,Congested,90,Westbound,Stop Sign,,Wednesday,14,12,3,2025
