record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,city,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
bc813308-c400-4773-925f-06df9d59436d,IWS4R09,Roraima,Temporary,Bus,BMW,X1,Maceió,White,2021,2025-03-08 05:27:04,-26.743214,-63.280793,BR-121,/images/capture_0078.jpg,0.82,Sunny,26.7,Dusk,Construction,Standstill,15,Southeast,Exit,,Saturday,5,10,3,2025
fbcfa7df-e1c1-4150-b4a2-92acdcc56147,GKO2474,Bahia,Diplomatic,Bus,Citroën,Jumpy,Porto Alegre,Silver,2016,2025-03-15 09:00:46,-8.390628,-71.860332,BR-115,/images/capture_0079.jpg,0.82,Foggy,15.9,Low Visibility,Wet,Congested,78,Northbound,Parking Violation,,Saturday,9,11,3,2025
96fa0f1d-4eed-4bf8-bef5-965f6abaae1a,CFR3545,Mato Grosso,Diplomatic,Car,Honda,Civic,São Paulo,Black,2018,2025-03-16 08:40:47,-7.825906,-67.273265,BR-113,/images/capture_0080.jpg,0.98,Sunny,16.6,Dawn,Wet,Heavy,37,Southbound,Parking Violation,,Sunday,8,11,3,2025
dd8fd674-62a9-47b1-ab17-4db5b2f39a54,ZOJ7I32,Rondônia,Diplomatic,Bus,Chevrolet,Joy,Curitiba,Brown,2010,2025-03-15 08:22:09,-21.973005,-41.966961,BR-102,/images/capture_0081.jpg,0.82,Cloudy,17.5,Nighttime,Construction,Heavy,120,Northeast,Entry,,Saturday,8,11,3,2025
65233e76-22ea-484e-9396-663925ca6e86,ITY6172,Santa Catarina,Commercial,Motorcycle,Honda,CR-V,Goiânia,Yellow,2020,2025-03-17 11:16:10,-13.433384,-63.151979,BR-119,/images/capture_0082.jpg,0.79,Sunny,26.5,Nighttime,Dry,Light,96,Southeast,Parking Violation,,Monday,11,12,3,2025
23192f99-598a-4ace-93f7-2d6343e0275d,ZVH5F37,Paraíba,Collector,Car,Peugeot,Partner,Campo Grande,Brown,2016,2025-03-05 17:04:23,-27.879324,-40.529654,BR-117,/images/capture_0083.jpg,0.92,Sunny,16.5,Daytime,Dry,Heavy,45,Northbound,Stop Sign,Placeat modi eaque odit.,Wednesday,17,10,3,2025
b0bf4e81-a036-432a-a055-a1304043bafd,HZO6184,Paraná,Standard,Car,Toyota,SW4,Goiânia,Black,2020,2025-02-24 14:43:55,-3.163461,-35.613452,BR-116,/images/capture_0084.jpg,0.88,Partly Cloudy,27.5,Dusk,Potholes,Moderate,25,Northwest,Exit,Eos culpa a quam.,Monday,14,9,2,2025
ece38f4c-56fd-4b21-a3e8-65ef2e111257,OML1094,Paraíba,Collector,SUV,Jeep,Cherokee,Porto Alegre,Blue,2015,2025-03-06 22:27:16,-26.848264,-54.480391,BR-107,/images/capture_0085.jpg,0.92,Clear,18.1,Nighttime,Dry,Moderate,86,Southbound,Entry,,Thursday,22,10,3,2025
e668569d-848c-4bc2-b878-4c98e89261e8,KBQ0153,Amapá,Standard,Car,Mercedes-Benz,Classe A,Porto Alegre,Yellow,2016,2025-03-19 06:53:22,-30.195092,-38.405664,BR-103,/images/capture_0086.jpg,0.77,Sunny,24.6,Low Visibility,Potholes,Heavy,78,Northbound,Parking Violation,,Wednesday,6,12,3,2025
cbe2ab54-2611-4e74-bb58-cc05f2766443,DTP7254,Amapá,Commercial,SUV,Kia,Stonic,Belo Horizonte,Silver,2012,2025-02-22 07:16:28,-32.816603,-50.314375,BR-106,/images/capture_0087.jpg,0.9,Rainy,21.6,Low Visibility,Wet,Light,89,Northwest,Stop Sign,Voluptas quis magni autem numquam.,Saturday,7,8,2,2025
93b8494f-693c-4a9f-8993-213857c231c6,HPL9T09,Piauí,Standard,Car,Renault,Sandero,Campo Grande,White,2015,2025-03-22 11:06:07,-11.978761,-39.645427,BR-114,/images/capture_0088.jpg,0.73,Partly Cloudy,31.3,Dawn,Construction,Light,116,Northeast,Exit,Non corrupti quis molestiae quod minus a.,Saturday,11,12,3,2025
388f1a50-db17-4d6b-9d72-5de4408e11cb,YFF6110,Rondônia,Commercial,SUV,Jeep,Cherokee,Porto Alegre,Blue,2019,2025-03-16 08:21:06,-18.342914,-39.720518,BR-116,/images/capture_0089.jpg,0.74,Partly Cloudy,28.3,Nighttime,Dry,Heavy,13,Westbound,Stop Sign,Laborum beatae facilis voluptates rem dolores.,Sunday,8,11,3,2025
fd21e0e7-97db-4e8a-9beb-f352d806d335,KRM0228,Espírito Santo,Commercial,SUV,Citroën,C3,São Gonçalo,White,2023,2025-02-27 23:19:25,-13.284643,-63.092056,BR-129,/images/capture_0090.jpg,0.98,Stormy,31.0,Nighttime,Construction,Moderate,117,Eastbound,Speeding,,Thursday,23,9,2,2025
11ceeb78-f144-4901-8cd6-898777306126,RYU6694,Roraima,Temporary,Motorcycle,Mitsubishi,Eclipse Cross,São Luís,Red,2022,2025-03-12 14:44:04,2.163038,-71.645344,BR-116,/images/capture_0091.jpg,0.94,Sunny,20.7,Dawn,Construction,Light,10,Southwest,Entry,Soluta veniam assumenda laborum architecto.,Wednesday,14,11,3,2025
5529db77-f1ac-4e71-91a3-410860300598,QXV0137,Paraíba,Commercial,Bus,Peugeot,2008,Porto Alegre,Orange,2010,2025-03-07 08:39:23,-0.252075,-55.160672,BR-108,/images/capture_0092.jpg,0.75,Cloudy,31.6,Low Visibility,Wet,Congested,85,Southbound,Stop Sign,,Friday,8,10,3,2025
658f1c41-62ad-471d-a895-9450ae003b16,LMH6I54,Bahia,Commercial,Truck,BMW,X5,Fortaleza,Red,2020,2025-03-24 03:01:03,-11.27689,-48.734743,BR-103,/images/capture_0093.jpg,0.76,Stormy,16.5,Low Visibility,Dry,Congested,57,Southeast,Exit,,Monday,3,13,3,2025
e939a7b8-6805-4b3d-bb69-6a98ac50100b,PXT6026,Paraná,Diplomatic,SUV,Jeep,Commander,Fortaleza,Black,2014,2025-02-28 05:22:21,-20.993732,-38.680819,BR-126,/images/capture_0094.jpg,0.71,Foggy,17.4,Nighttime,Dry,Congested,63,Westbound,Speeding,,Friday,5,9,2,2025
52e607ee-6202-4a18-a7ab-cff12d6356ec,ZRH0746,Tocantins,Diplomatic,Motorcycle,Nissan,Sentra,Fortaleza,Orange,2015,2025-03-23 21:22:16,-28.462728,-53.954988,BR-120,/images/capture_0095.jpg,0.91,Partly Cloudy,23.0,Daytime,Construction,Light,54,Northbound,Exit,,Sunday,21,12,3,2025
eeae3d22-1fb6-4513-8635-3a3e1419bede,EPQ7C44,Goiás,Commercial,Van,Honda,WR-V,Natal,Yellow,2019,2025-03-23 01:47:03,-10.503025,-67.688574,BR-125,/images/capture_0096.jpg,0.71,Foggy,39.5,Dawn,Flooded,Light,53,Westbound,Stop Sign,,Sunday,1,12,3,2025
380f01d7-899a-4676-a39f-d9f9d68dd895,RWI7J64,Tocantins,Diplomatic,SUV,Fiat,Mobi,Porto Alegre,Green,2022,2025-03-22 22:45:19,-19.090057,-63.793842,BR-106,/images/capture_0097.jpg,0.75,Stormy,28.3,Dawn,Flooded,Heavy,91,Westbound,Exit,Quisquam consectetur labore mollitia eaque sit incidunt.,Saturday,22,12,3,2025
685bb69c-221c-4884-b71b-a0372fb068cd,LII9459,Ceará,Temporary,Truck,Kia,Sorento,Guarulhos,Silver,2019,2025-03-20 05:59:35,-33.03423,-56.428715,BR-105,/images/capture_0098.jpg,0.78,Clear,34.4,Dawn,Flooded,Light,54,Northwest,Stop Sign,Ut quidem porro quae id.,Thursday,5,12,3,2025
bc630757-a2a3-4257-a45e-3c32fcc4235b,KEJ7U40,Ceará,Temporary,Van,Mitsubishi,ASX,Recife,Green,2010,2025-02-26 02:18:23,-1.676034,-70.422547,BR-115,/images/capture_0099.jpg,0.77,Rainy,37.2,Daytime,Good Condition,Heavy,43,Southeast,Exit,,Wednesday,2,9,2,2025
2967bb95-f868-4e21-a5b3-736b5c8d5ac4,OYL7D06,Tocantins,Commercial,Van,Toyota,Hilux,Curitiba,Gray,2018,2025-03-15 23:39:44,-26.166864,-35.543728,BR-121,/images/capture_0100.jpg,0.99,Clear,22.4,Dawn,Construction,Heavy,7,Westbound,Stop Sign,,Saturday,23,11,3,2025
c2328ebb-e507-417b-b1ac-fcf87533162e,SIA4281,Acre,Collector,Car,BMW,530i,São Paulo,Yellow,2010,2025-03-18 15:47:28,-0.756637,-71.101964,BR-113,/images/capture_0101.jpg,0.78,Partly Cloudy,16.8,Low Visibility,Good Condition,Standstill,44,Southeast,Regular Scan,,Tuesday,15,12,3,2025
480ee729-fe5a-4cd1-a9bf-aa904af9119b,QEY2744,Rio Grande do Norte,Diplomatic,SUV,Mercedes-Benz,Classe A,Manaus,Red,2021,2025-03-17 08:14:35,4.98866,-37.554336,BR-122,/images/capture_0102.jpg,0.85,Stormy,22.5,Low Visibility,Potholes,Standstill,22,Westbound,Speeding,,Monday,8,12,3,2025
19ede0c6-8d95-4f49-9b22-c2f3df3506bc,GOJ9Q71,Amazonas,Official,Motorcycle,Citroën,C3,Campo Grande,Brown,2021,2025-02-28 12:50:49,-20.08596,-52.969346,BR-125,/images/capture_0103.jpg,0.85,Partly Cloudy,36.2,Dawn,Construction,Moderate,84,Northbound,Entry,,Friday,12,9,2,2025
4124a0bf-f98b-4e91-83e1-b3e7ed2a2d0b,HUK9582,Ceará,Standard,Van,Nissan,March,Porto Alegre,Red,2021,2025-03-20 13:36:44,-18.89872,-37.954437,BR-101,/images/capture_0104.jpg,0.96,Foggy,32.6,Nighttime,Flooded,Light,60,Southbound,Stop Sign,,Thursday,13,12,3,2025
1f4b6d3e-76ba-4e3a-8a81-8624ba0115ce,VPR2O53,Maranhão,Diplomatic,Bus,Toyota,Hilux,Fortaleza,Blue,2012,2025-03-07 22:11:25,-2.931049,-44.084241,BR-115,/images/capture_0105.jpg,0.93,Rainy,31.8,Nighttime,Flooded,Light,82,Northbound,Red Light,,Friday,22,10,3,2025
dd3c3c25-437e-4ab4-afb7-6243de683416,LIE3S38,Amazonas,Temporary,Car,Volkswagen,Virtus,Campo Grande,Gray,2017,2025-03-11 20:20:27,-2.172927,-73.658866,BR-111,/images/capture_0106.jpg,0.91,Foggy,24.6,Dusk,Construction,Congested,114,Northbound,Red Light,,Tuesday,20,11,3,2025
21c6aa07-7cde-44e6-8968-d9e5c523b195,BTS6M97,Piauí,Temporary,Bus,Audi,Q5,São Paulo,Orange,2011,2025-03-11 21:25:32,-5.070252,-71.355832,BR-123,/images/capture_0107.jpg,0.73,Partly Cloudy,19.0,Dawn,Good Condition,Congested,97,Northbound,Regular Scan,,Tuesday,21,11,3,2025
f962b6b6-4880-443f-94f0-fa72e3f01bb2,MAN5884,Santa Catarina,Official,Truck,Hyundai,HB20S,Recife,Brown,2011,2025-02-21 21:32:23,-33.651917,-43.548774,BR-119,/images/capture_0108.jpg,0.84,Foggy,19.3,Low Visibility,Potholes,Moderate,53,Northbound,Regular Scan,,Friday,21,8,2,2025
6d3e30be-8e6f-43c3-afd6-37cab819539b,ADW2C49,Minas Gerais,Collector,Car,Mercedes-Benz,Classe C,Goiânia,Green,2012,2025-03-04 19:09:20,2.504259,-37.501314,BR-117,/images/capture_0109.jpg,0.88,Stormy,21.5,Low Visibility,Construction,Moderate,8,Westbound,Stop Sign,,Tuesday,19,10,3,2025
da93c470-2ecb-4670-b64a-b775fbdd8140,QKC5V83,Ceará,Commercial,Bus,Hyundai,HB20,Maceió,Silver,2012,2025-03-01 01:06:57,-5.860307,-49.138856,BR-118,/images/capture_0110.jpg,0.75,Partly Cloudy,33.8,Low Visibility,Flooded,Standstill,16,Southbound,Exit,,Saturday,1,9,3,2025
2a68c086-479f-4af5-8adc-447c87c8e516,QXM8B62,Amapá,Official,Motorcycle,Kia,Cerato,Maceió,Brown,2011,2025-03-08 00:44:41,-11.570954,-44.831957,BR-120,/images/capture_0111.jpg,0.93,Clear,32.1,Nighttime,Flooded,Moderate,3,Southwest,Regular Scan,,Saturday,0,10,3,2025
684c9c71-5e6f-4135-af4e-f3fd3d418fce,ZTL1Y68,Rondônia,Official,Motorcycle,Nissan,Sentra,Guarulhos,Orange,2018,2025-02-24 22:46:22,-20.270212,-71.622528,BR-116,/images/capture_0112.jpg,0.88,Foggy,25.1,Low Visibility,Flooded,Moderate,100,Southbound,Regular Scan,Ipsa maxime commodi dolore excepturi nihil.,Monday,22,9,2,2025
18293ca9-ba10-4c29-adca-99803ab8b738,EHA5Z03,São Paulo,Standard,Bus,Renault,Captur,São Gonçalo,Blue,2012,2025-03-23 07:50:35,-3.388385,-69.41589,BR-121,/images/capture_0113.jpg,0.88,Cloudy,18.7,Low Visibility,Construction,Moderate,73,Northbound,Entry,,Sunday,7,12,3,2025
4a19f7a1-5e7e-42e8-800d-4245334995ba,DNO2F16,Acre,Temporary,Car,Nissan,Sentra,Natal,Black,2021,2025-03-13 04:47:35,-11.00345,-59.548462,BR-118,/images/capture_0114.jpg,0.88,Cloudy,26.3,Low Visibility,Flooded,Moderate,20,Northeast,Parking Violation,,Thursday,4,11,3,2025
9e1cd0cc-158d-49f4-96a6-f68d618fac92,QGX2H42,Rondônia,Collector,SUV,Audi,A5,Belo Horizonte,Orange,2013,2025-02-24 00:30:49,-1.666097,-73.860408,BR-114,/images/capture_0115.jpg,0.87,Foggy,28.9,Nighttime,Dry,Heavy,70,Northbound,Stop Sign,,Monday,0,9,2,2025
7edd1312-c275-4aaf-9a1b-4348476297ad,RXM4V50,Goiás,Official,Truck,Nissan,Leaf,Goiânia,Black,2011,2025-03-15 02:53:53,-3.49948,-67.02919,BR-112,/images/capture_0116.jpg,0.86,Foggy,35.8,Nighttime,Wet,Light,11,Eastbound,Exit,Nihil ab provident animi architecto.,Saturday,2,11,3,2025
0e2966a8-0c66-4827-8cd1-0f6aa8ebb0a5,ZHZ4O81,Bahia,Collector,Truck,Chevrolet,S10,Fortaleza,Blue,2022,2025-03-09 07:07:12,-24.79722,-55.996476,BR-108,/images/capture_0117.jpg,0.9,Sunny,39.9,Dusk,Flooded,Light,105,Westbound,Exit,,Sunday,7,10,3,2025
8efefa9c-6bc4-4f54-9bb6-d45c657f93e7,WCJ5S26,Paraíba,Commercial,Van,Nissan,Kicks,Campo Grande,Orange,2015,2025-03-18 00:05:33,-16.049734,-42.739675,BR-127,/images/capture_0118.jpg,0.85,Sunny,26.2,Low Visibility,Construction,Heavy,89,Northwest,Stop Sign,,Tuesday,0,12,3,2025
80a2e5de-37cf-4a5d-9b25-60e61294f03b,ZRH5670,Mato Grosso do Sul,Diplomatic,Motorcycle,Volkswagen,Saveiro,Maceió,White,2015,2025-02-28 09:26:18,-28.180906,-36.031282,BR-121,/images/capture_0119.jpg,0.76,Partly Cloudy,25.7,Dawn,Construction,Moderate,82,Northeast,Exit,,Friday,9,9,2,2025
617d89cd-ba4a-4db2-9de1-56bc5d6f38ed,VXU3T82,Ceará,Commercial,Car,Mercedes-Benz,GLA,Belém,White,2015,2025-03-05 14:46:32,-26.279575,-48.542222,BR-130,/images/capture_0120.jpg,0.92,Partly Cloudy,18.4,Dawn,Flooded,Standstill,41,Southbound,Parking Violation,,Wednesday,14,10,3,2025
4346118c-e048-4b62-8f2c-cfca98b6f735,QRS6869,Distrito Federal,Standard,Van,Fiat,Cronos,Maceió,Orange,2011,2025-02-27 04:29:58,2.678068,-61.741642,BR-107,/images/capture_0121.jpg,0.71,Rainy,26.1,Low Visibility,Dry,Moderate,61,Northwest,Speeding,Similique architecto dolores.,Thursday,4,9,2,2025
1ba70249-2dad-4f54-8a0e-b6faf0b6143e,ILP7027,Roraima,Collector,Car,Honda,Fit,Goiânia,White,2016,2025-03-20 12:57:59,-12.316866,-57.402218,BR-121,/images/capture_0122.jpg,0.77,Rainy,37.3,Low Visibility,Dry,Moderate,70,Eastbound,Speeding,,Thursday,12,12,3,2025
08b3df43-3da4-4a4b-b327-a07ddc743894,FUW3521,Alagoas,Collector,Van,Nissan,Leaf,Guarulhos,Brown,2015,2025-02-23 23:38:42,-12.70803,-45.045283,BR-122,/images/capture_0123.jpg,0.83,Foggy,32.1,Dawn,Dry,Moderate,7,Northbound,Entry,,Sunday,23,8,2,2025
1a55eecf-036c-4b8e-86e6-602e1699686f,ZHW1O91,Rondônia,Temporary,Truck,Toyota,SW4,São Gonçalo,Green,2022,2025-03-11 23:09:44,-18.631356,-72.216284,BR-119,/images/capture_0124.jpg,0.82,Rainy,18.6,Dawn,Construction,Light,52,Westbound,Entry,,Tuesday,23,11,3,2025
1672df29-4bb9-4c64-93d1-b22e4f9f99ec,WSZ9837,Piauí,Collector,Truck,Fiat,Uno,Belo Horizonte,Silver,2011,2025-03-13 07:26:05,-4.035944,-59.898726,BR-129,/images/capture_0125.jpg,0.92,Sunny,38.6,Dawn,Potholes,Heavy,84,Northbound,Red Light,,Thursday,7,11,3,2025
969120d7-a559-452e-a1bd-8a4ff080f70b,GDJ7236,Distrito Federal,Collector,Van,Audi,A3,Maceió,Gray,2017,2025-03-11 12:40:04,-28.630023,-37.345635,BR-130,/images/capture_0126.jpg,0.92,Partly Cloudy,36.5,Low Visibility,Construction,Congested,9,Northeast,Entry,,Tuesday,12,11,3,2025
c963df31-2e0f-4dd6-a91f-9d239e755bb9,CGA8K92,Paraíba,Collector,Van,Nissan,Frontier,São Gonçalo,Gray,2016,2025-02-23 16:56:07,-0.777292,-40.619287,BR-123,/images/capture_0127.jpg,0.91,Clear,32.7,Nighttime,Flooded,Moderate,102,Westbound,Stop Sign,Distinctio consequatur vel necessitatibus labore quos rem.,Sunday,16,8,2,2025
5e00cffd-3789-4c4f-adeb-cf0904b588a0,QMS6100,Roraima,Commercial,Truck,Volkswagen,Amarok,Belo Horizonte,Orange,2018,2025-03-15 02:51:51,-23.611002,-56.893268,BR-123,/images/capture_0128.jpg,0.72,Cloudy,38.6,Dusk,Potholes,Light,92,Southwest,Regular Scan,,Saturday,2,11,3,2025
f7d5f957-6d1e-44ab-b5b0-d4a220f57c74,DGN6O39,Alagoas,Collector,Van,BMW,320i,São Gonçalo,Silver,2010,2025-03-10 00:58:32,-30.784483,-42.216521,BR-110,/images/capture_0129.jpg,0.8,Foggy,20.2,Dawn,Construction,Light,79,Southeast,Speeding,,Monday,0,11,3,2025
bc6ff507-0d4e-4ee0-818a-3df38f45d589,PSX1P69,Tocantins,Temporary,Truck,Citroën,Aircross,Guarulhos,Silver,2018,2025-02-25 00:50:35,-4.811094,-68.644059,BR-107,/images/capture_0130.jpg,0.76,Stormy,28.7,Daytime,Potholes,Standstill,7,Southeast,Speeding,,Tuesday,0,9,2,2025
0a371f02-7a3c-47cb-aedf-7242171fc542,AJL3L06,Rio Grande do Sul,Diplomatic,Bus,Volkswagen,Virtus,São Paulo,Black,2016,2025-03-15 02:02:41,-27.624965,-72.207384,BR-104,/images/capture_0131.jpg,0.75,Clear,38.0,Dusk,Wet,Light,19,Southbound,Speeding,,Saturday,2,11,3,2025
f81a1472-9c7c-409c-b918-4037fc41762d,BHZ7C66,Sergipe,Collector,Bus,Fiat,Fiorino,Brasília,Yellow,2020,2025-03-06 22:52:14,-28.221097,-56.052307,BR-120,/images/capture_0132.jpg,0.8,Partly Cloudy,26.9,Daytime,Flooded,Light,16,Westbound,Exit,,Thursday,22,10,3,2025
f2f86320-aa2d-4adb-b8f5-9dc57275c860,BIZ7285,Pernambuco,Collector,Van,Jeep,Wrangler,Belém,White,2022,2025-02-24 22:50:51,-14.955939,-42.647047,BR-103,/images/capture_0133.jpg,0.86,Sunny,32.3,Nighttime,Good Condition,Light,31,Southeast,Speeding,,Monday,22,9,2,2025
7823b19c-6504-4827-b01c-13281953e942,VGU7529,Rio Grande do Sul,Diplomatic,Bus,Hyundai,HB20S,Curitiba,Blue,2016,2025-03-14 07:35:14,-31.606581,-50.98517,BR-121,/images/capture_0134.jpg,0.76,Partly Cloudy,24.0,Dusk,Dry,Moderate,8,Southeast,Regular Scan,Atque omnis explicabo illum sint.,Friday,7,11,3,2025
d2d857b7-1c41-40fa-a126-3d4f8f0494a1,OUC8137,Rondônia,Diplomatic,Van,Citroën,Jumpy,Porto Alegre,White,2021,2025-03-08 08:55:07,-28.91091,-47.633262,BR-125,/images/capture_0135.jpg,0.73,Sunny,18.1,Low Visibility,Flooded,Heavy,86,Eastbound,Red Light,,Saturday,8,10,3,2025
b57aaf07-70d5-4567-ae08-97e3d7a96a89,AGD6Q10,Roraima,Commercial,Bus,Nissan,Frontier,Manaus,White,2012,2025-03-19 14:09:38,-9.80563,-73.722305,BR-113,/images/capture_0136.jpg,0.8,Partly Cloudy,37.3,Nighttime,Dry,Standstill,14,Northbound,Regular Scan,,Wednesday,14,12,3,2025
b06c0182-053c-431d-b8c6-f5c1e1a55984,UNC8H90,Rondônia,Official,SUV,Kia,Cerato,Curitiba,Green,2018,2025-03-16 12:53:41,-15.054822,-55.222738,BR-111,/images/capture_0137.jpg,0.71,Sunny,25.8,Daytime,Construction,Heavy,50,Southbound,Regular Scan,,Sunday,12,11,3,2025
f7dfe9f6-2300-406a-8aac-6827af007f66,LZB7M41,Amazonas,Commercial,Motorcycle,Hyundai,Tucson,Fortaleza,Orange,2023,2025-03-17 17:21:50,-12.012145,-38.926433,BR-110,/images/capture_0138.jpg,0.94,Foggy,27.6,Low Visibility,Construction,Moderate,61,Eastbound,Speeding,,Monday,17,12,3,2025
5b9f1595-572c-4742-a721-0fd41ba9d110,BCP1E26,Minas Gerais,Temporary,Truck,Chevrolet,Joy,Recife,Green,2011,2025-03-23 23:29:52,-22.888493,-41.862884,BR-107,/images/capture_0139.jpg,0.78,Rainy,26.9,Dusk,Flooded,Moderate,80,Eastbound,Exit,,Sunday,23,12,3,2025
c39f3130-ae8b-4af1-b1c2-48bc8ce4f599,JPH8T47,Roraima,Official,SUV,Jeep,Wrangler,Natal,Green,2023,2025-02-26 18:25:51,-27.228914,-48.669272,BR-101,/images/capture_0140.jpg,0.97,Partly Cloudy,16.3,Low Visibility,Flooded,Standstill,70,Southeast,Stop Sign,Perferendis voluptates atque.,Wednesday,18,9,2,2025
30f32495-cbf1-4c7a-8774-660660bd0d11,WQT7242,Maranhão,Official,SUV,Hyundai,HB20S,Salvador,Green,2013,2025-03-05 03:36:50,-9.604376,-40.037897,BR-117,/images/capture_0141.jpg,0.97,Stormy,37.4,Nighttime,Flooded,Light,87,Southbound,Stop Sign,,Wednesday,3,10,3,2025
e0978822-d08e-4661-bc8a-c900ac24a8f6,VKS5N32,Paraíba,Standard,SUV,Honda,WR-V,Manaus,Yellow,2017,2025-03-22 21:18:06,-16.462843,-51.743504,BR-122,/images/capture_0142.jpg,0.86,Partly Cloudy,32.4,Daytime,Dry,Moderate,118,Northwest,Entry,,Saturday,21,12,3,2025
7d77876b-e1ce-4f90-87ab-4e13672744cd,RMC0473,Alagoas,Diplomatic,Bus,BMW,530i,Goiânia,Silver,2012,2025-02-23 23:06:42,-5.631802,-61.846827,BR-124,/images/capture_0143.jpg,0.7,Cloudy,34.9,Dusk,Wet,Moderate,56,Northeast,Exit,Quas reiciendis autem deleniti modi consequuntur.,Sunday,23,8,2,2025
ab54b015-c441-4d8b-9b4c-9488ba4c3373,OPO3136,Rio Grande do Norte,Commercial,Motorcycle,Chevrolet,Tracker,São Gonçalo,Blue,2011,2025-03-10 21:52:31,-30.378967,-46.440867,BR-126,/images/capture_0144.jpg,0.81,Sunny,27.9,Nighttime,Wet,Moderate,3,Southwest,Stop Sign,,Monday,21,11,3,2025
e16bcfed-0a6f-42be-804d-5d9091b3bfbb,WSZ9J35,Acre,Standard,Car,Nissan,Kicks,São Luís,Silver,2022,2025-02-27 20:08:26,-17.120864,-46.913704,BR-119,/images/capture_0145.jpg,0.91,Foggy,38.4,Low Visibility,Flooded,Heavy,49,Northeast,Speeding,,Thursday,20,9,2,2025
4c20935d-3fed-455e-b712-1bdac142c222,EMW3512,Alagoas,Temporary,Van,Ford,Territory,Campo Grande,White,2023,2025-03-05 21:51:04,-10.717387,-65.137671,BR-121,/images/capture_0146.jpg,0.98,Rainy,39.8,Low Visibility,Flooded,Moderate,80,Southwest,Exit,,Wednesday,21,10,3,2025
ae8c9609-e691-479b-857d-db61ab650672,UVZ8660,São Paulo,Standard,Van,Fiat,Mobi,São Paulo,Red,2014,2025-02-23 01:33:31,-17.65993,-48.969815,BR-111,/images/capture_0147.jpg,0.95,Sunny,29.8,Nighttime,Flooded,Standstill,105,Northbound,Regular Scan,Eius dolorum unde ipsam.,Sunday,1,8,2,2025
f90254af-c0fb-4d25-8695-ea9dc325fc94,AHT5L08,Minas Gerais,Diplomatic,Motorcycle,Audi,Q5,Maceió,Blue,2013,2025-03-01 23:08:27,-28.643482,-43.118478,BR-106,/images/capture_0148.jpg,0.88,Sunny,20.8,Low Visibility,Dry,Congested,61,Northwest,Regular Scan,,Saturday,23,9,3,2025
8327fa42-2c2c-44c6-bddd-ad62b216a98b,BTZ1X53,São Paulo,Standard,Truck,Citroën,C4 Cactus,Curitiba,Silver,2013,2025-03-04 05:46:04,-0.245576,-53.754545,BR-108,/images/capture_0149.jpg,0.9,Foggy,16.4,Daytime,Potholes,Light,80,Westbound,Regular Scan,,Tuesday,5,10,3,2025
6061c475-a52e-4ae5-a30a-4ed58ea117a3,IJS9T00,Distrito Federal,Collector,Truck,Ford,Ka,Manaus,Green,2010,2025-02-28 07:49:34,-13.042264,-57.950312,BR-104,/images/capture_0150.jpg,0.87,Partly Cloudy,23.4,Nighttime,Potholes,Moderate,54,Southbound,Speeding,,Friday,7,9,2,2025
6ef76feb-748f-4336-a9a5-484fd88b09fc,TBC4464,Espírito Santo,Diplomatic,Bus,Peugeot,2008,Goiânia,Red,2020,2025-03-12 05:29:59,3.06643,-52.464149,BR-105,/images/capture_0151.jpg,0.88,Clear,24.3,Nighttime,Potholes,Moderate,26,Southbound,Entry,,Wednesday,5,11,3,2025
7bfb6a79-3917-4e3f-a608-99ec8d5cfdf4,TCL2646,Mato Grosso do Sul,Official,Bus,BMW,118i,Rio de Janeiro,Yellow,2020,2025-03-23 12:36:13,-29.536157,-65.665132,BR-102,/images/capture_0152.jpg,0.72,Clear,20.9,Dawn,Construction,Moderate,42,Northbound,Stop Sign,,Sunday,12,12,3,2025
d84b77b7-1e6e-4d63-9456-5e94b9090e37,FZB2977,Espírito Santo,Standard,Car,Peugeot,208,Guarulhos,White,2018,2025-02-22 09:42:47,-21.273972,-40.801918,BR-106,/images/capture_0153.jpg,0.82,Stormy,15.2,Daytime,Flooded,Standstill,31,Northwest,Red Light,,Saturday,9,8,2,2025
a4736733-6885-4583-bb62-18a20eefade5,IAT2E37,Distrito Federal,Temporary,Truck,Toyota,Hilux,Salvador,Silver,2010,2025-03-06 07:28:22,3.368373,-60.597908,BR-104,/images/capture_0154.jpg,0.91,Partly Cloudy,34.7,Daytime,Dry,Heavy,17,Westbound,Speeding,,Thursday,7,10,3,2025
c7109044-2d38-4c3a-aa31-0883734b3e23,BWB0O98,Amapá,Collector,Bus,Jeep,Compass,Belém,Red,2010,2025-02-26 09:27:38,-27.530521,-50.926132,BR-119,/images/capture_0155.jpg,0.75,Stormy,32.2,Daytime,Wet,Heavy,19,Westbound,Parking Violation,,Wednesday,9,9,2,2025
26ef5ad3-fabe-4d73-8045-cc422b500941,OSK1M03,Acre,Standard,Van,Nissan,Sentra,Maceió,Green,2020,2025-03-06 04:57:00,0.477041,-63.129498,BR-103,/images/capture_0156.jpg,0.84,Stormy,38.6,Daytime,Wet,Congested,25,Northbound,Parking Violation,,Thursday,4,10,3,2025
